x,y
5.205503864998676,9.813513028048126
5.133975362465280,9.548621288159536
7.985329650185502,7.495585065235981
5.990278370754602,0.439457432500314
16.151560392836195,9.020015042848081
5.195213050733482,3.764687441225103
3.158162056471630,18.980546728063569
11.933896096687455,5.248451583713692
5.224996727029925,19.869487504770053
12.893673976675142,3.264985675550196
15.936699220014507,8.738200632377040
13.378107439782731,11.755592135038741
2.853115519980096,2.464975659885908
15.106188097244168,4.793115596812707
14.255998965643947,0.461118264991169
19.517627505479009,10.009804365563127
8.574237777275126,15.899633341603243
8.203126122875325,13.743186750062726
0.480947112499936,18.353161077019106
10.963122605714856,14.572588630055840
18.834959572432240,8.406217654845383
2.086247306860034,0.674802655078255
9.464271258849665,11.506003351479583
7.037380987750945,9.760128135627792
2.535195591568715,3.237823525335950
18.070559640179564,3.540669785632014
10.745477603692482,6.563488206423282
18.982560168362284,1.951079245193745
4.604350587685532,5.984551458379230
7.224823591350535,1.929097769294204
3.093444588248349,17.311691235411182
9.615798187022470,3.198750705074085
18.343570803588648,14.471756964329863
5.080219627327763,17.530655022181715
14.759039157684628,19.893727733227578
1.576798957079228,12.389813831802343
5.205983271065184,3.051435592317779
5.799273469618340,14.536235383079790
12.574333620801426,6.274321640174287
2.092836325426606,2.476340163906978
12.204178294559963,9.501631682158610
7.417586961459921,1.934973433479295
9.867049734743210,5.294199906346567
17.472115062953616,13.880028174336323
8.348659568047655,18.390273536117682
11.180996892197786,16.582888717162469
11.867492628812242,18.864987628383830
1.776523579847646,15.560021603354944
0.829009310560429,2.145707320083343
16.162563506118467,14.523070763190436
11.895754868035382,18.328733343492324
7.908078738473807,0.109126112541205
1.433082348641881,14.480371291716885
5.187410240116773,11.703162999864123
8.792436158642401,4.642752583450105
14.869383230687561,0.609080610365744
13.732063341972633,14.983329915545145
1.670294195364879,5.590069851774371
18.479184389659025,9.270071643860458
11.665137560259147,15.476691066550771
17.106238873002113,2.059926100000260
10.654223318426359,4.128749839569266
13.875408275722069,18.884835046036887
0.936871079776647,12.913753598067835
12.834247713078620,8.294178390111448
12.542894078275692,7.797445469918904
19.739959956292829,9.597431042825624
16.497983882784894,18.594138877632965
14.824103052705262,13.501556859104424
14.077459802164800,2.585503337002655
5.443743404058803,9.149118489664531
8.477978727841272,3.255034746848420
6.456470233793317,14.297824690952115
1.079995086272536,12.660120309007553
7.310789151022188,18.708997680035694
5.795963239692816,19.378877819397957
17.054583714049148,4.216129951728025
17.941445078606279,6.213507784705168
8.846238005230100,8.677287672220846
3.264300214707720,10.217603847507483
1.041716684584713,19.384002923168460
8.433092172027564,16.675751892929377
6.150921063080257,5.742539691988409
12.080056245712621,15.441812079604706
6.568460815074353,14.727768689870771
2.115666463770487,1.470735625148942
1.794452160199891,5.647165287208353
10.429732315050611,5.997742373714745
6.010596882176289,10.056985312995675
0.835452298511994,16.635768156051995
11.375005022041559,2.361034912634923
19.551512947644493,5.761846499796759
4.650991945538365,17.349360485096234
14.974604498836662,9.865894092569565
17.561588271821908,9.265792686232997
0.528833569611855,14.436451267001322
5.273416230267902,6.466073755057591
18.595687148474294,12.438232888595302
15.276219749996585,10.671616448191992
11.809696753935224,15.334512205673885
18.925701537482496,14.197540004365976
0.562774653258438,7.139884378531196
15.472188706725877,0.667456078023196
17.599168913083059,13.451268281657589
4.742951103621984,8.727880128839281
0.581410222191991,1.410392256926840
11.005388979101141,4.538747261232123
3.579187588404042,18.928210659895825
13.058808357004297,0.865711875453896
5.925321324410535,3.659058283967898
19.164176558886442,6.124830689482113
12.174198199665870,10.396345750535774
18.142215317855012,0.100309427735186
6.519786971742216,3.487630907006207
15.635400872694827,7.781203200615527
16.739773812983071,10.563451707107244
19.000131336833803,8.850120658657353
7.002703413439615,14.729950306901626
3.666590098560332,12.813697119704585
1.191056909300550,14.511449896702654
