x,y
9.372185448875484,11.647952460858830
11.273356634748602,8.488587961904972
10.587434063580346,11.416418306831778
12.110928683606382,10.693626188203369
9.219872898559929,9.857575136144288
11.422865190734354,10.766045954322735
10.075783847123706,9.681563378896083
11.646447865250218,8.681410946873358
9.353750826018707,10.544913946305773
8.607268145851096,11.190431200468653
10.540756847175476,9.966904986221763
9.608025102235592,10.745697752207247
9.395697802346968,11.786522433821407
9.691375651933281,11.016549221162862
10.227137466668211,9.265660500530775
9.393662703566408,8.172655232959176
9.101131119913365,10.366674992471042
10.265734081477557,9.726351957398251
9.241077327979259,10.268484991964305
8.877619851432932,8.852501484186625
8.715442717114827,9.684720244031306
10.367902374496442,9.788641855571383
10.597556345742749,8.024124319550987
10.224067203462891,9.490956509843036
8.712992121046090,9.915021947669807
8.832062267214182,10.496667241323070
9.332401393177587,9.540548465781461
7.352550854062765,9.631430627351190
8.780915201225623,11.205700400505998
8.839634507265922,11.123178394811346
9.459241826130516,9.417844700745487
8.187914648175690,12.394088070337544
11.263016904738366,8.515299792257508
10.000217927265036,9.728165880444266
9.385151444196424,10.621256088586248
9.187270273528382,9.777168570796139
10.653062123978248,9.708153428099981
10.898284100105853,9.685142610608642
10.019282804884231,10.152884919994866
8.904466099257830,10.168305297263750
10.751868490063925,10.026315364274181
9.451887655230113,8.983322312758375
9.967335826885938,10.630633677222200
8.943063361173298,8.689927393757367
10.845072496168212,11.138330547713663
10.216174495272174,11.487358311342987
10.106299151550544,10.013190404230311
8.951685496621050,10.859763199786844
8.223202651028707,11.586353544496264
12.782354000015143,11.661921216640938
10.327218996220132,10.637342868084140
9.683451988866535,11.028924108614829
10.094918915258079,8.455931344935179
10.305035688390340,10.119922695300231
8.746903627812673,11.290382475900410
9.975851602088522,8.304498081109804
10.464438516160818,10.258919070321387
8.690289128222760,9.449993471856342
8.918700622922490,10.608999351542289
11.715666234714307,10.416874094037812
9.384487459692018,9.880442820533366
10.195851422501237,12.219665624723259
10.789263111919750,10.740127849386102
9.760893358725692,10.951803797693158
10.510468812674306,10.721576275286431
11.320606241564697,10.264588055778781
11.182428694823123,10.941751278307635
10.760439104397987,10.151956487914751
8.497989737218351,9.576152357284320
11.381381858532114,9.675999412237031
9.091213944248846,9.570362440070342
8.494380053694750,11.038031204352475
10.917957634312987,9.791986877866096
10.426163983612481,8.751979741242812
9.893255029082328,9.815624534225323
10.224393669621143,11.251034582241489
9.590935977008266,9.658972625182244
9.125778583127385,10.022170755632228
10.031112729812797,11.982966109170214
10.409666108257012,10.566222077361777
9.375430993826010,8.244473619155096
9.945152691848824,11.268025535313305
8.555228969780154,9.243467574923976
10.584271897906074,8.172231942789885
10.145633687710763,8.908138600475208
9.035034117649824,11.306403617879317
11.160018368039873,11.137942943548694
12.156519183698883,9.131004242225588
11.563621562961673,10.436843121382450
9.340584996647472,10.237810624739451
9.961399082638783,9.797950803228298
9.282897222789884,10.752313305562391
6.991260143038422,8.790324346597538
8.516930995372727,11.113225162299683
9.926325298951618,10.227840830230289
10.860780924874268,10.023003908842755
9.989929019768534,10.566313664172121
9.542601514405980,9.685278004439674
9.408338980379227,10.363375935424187
8.269074904850720,10.741553957429607
