x,y
9.255838786632015,28.265541570541437
26.647951216321307,25.809320350302588
19.589992828357293,10.328674940968167
16.465478021979141,24.456751221491182
2.958311061684331,24.032246407659141
1.235393739843650,24.492630936430672
24.226914124796206,1.530219264862674
18.814821343855748,15.073592229386916
5.094585095151441,4.451368130321269
23.197773782010696,17.030782465105322
29.489974047495974,29.467433318650322
29.780009803927989,3.558465550972977
28.147684108918867,7.337088270616884
13.746367792758360,22.722196674651777
6.108627962316959,16.989348166629899
5.574502446779871,3.142083200438799
3.496758372887956,10.729171045446563
0.139645105115505,12.745617636050685
19.925913152434472,12.050645550119661
2.573838015595054,1.880665860709216
8.343495382945852,5.079380716308023
28.952849196539084,4.536906749222550
24.163873122149898,17.583238252234345
17.078607599528830,15.362421477713537
29.152892283418531,10.915343252749135
23.637472528616286,16.658823224008788
11.869010028771784,28.663977999173426
17.949479080940613,3.567508264380407
12.526176029905699,23.447451830448227
20.812410697176414,27.490209895097227
7.781321524245607,22.745811490614713
13.796256221835627,17.208292409004464
28.651400430188488,29.378589599675323
25.847728917766908,10.772912631908888
26.631025071819597,19.158275329242390
12.899903414121393,1.072280475014512
23.103843725747463,15.063167421723392
23.585654983951823,22.440683980298097
23.807021041450557,9.019534760903005
24.023957972028928,16.465389853985020
